video_id,privacy_status,old_title,old_description,hero_name,boss_name,stt_raw,stt_confidence,verification_status,verification_reason,pair_score,final_title,final_description,apply,review_notes
ydBxTHWBqZ4,public,Hearthstone  Heroes of Warcraft   2026 03 26T15 30 45,"Hearthstone  Heroes of Warcraft   2026 03 26T15 30 45 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 26T15 30 45 boss fight",,,,none,uncertain,insufficient_stt_for_nonpair_title,0,Hearthstone  Heroes of Warcraft   2026 03 26T15 30 45,"Hearthstone  Heroes of Warcraft   2026 03 26T15 30 45 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 26T15 30 45 boss fight",FALSE,manual review recommended
mbp-avD87Ko,public,Hearthstone  Heroes of Warcraft   2026 03 26T15 33 40,"Hearthstone  Heroes of Warcraft   2026 03 26T15 33 40 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 26T15 33 40 boss fight",Uther,Blackseed,"The Tomb Guardian! Follow me, YS! Obtained the eye of Saga-Russe before the Tomb Guardian awakens. Guardians? You said nothing of Guardians!",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Uther vs Blackseed Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Uther vs Blackseed encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
BC1lv1nhbqk,public,Hearthstone  Heroes of Warcraft   2026 03 26T22 35 15,"Hearthstone  Heroes of Warcraft   2026 03 26T22 35 15 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 26T22 35 15 boss fight",Arthas,Kurtrus Ashfallen,Illetin! Perfess Arthas! I'll show them all. Demons have no power over me. I repel them once. I will do so again. Are you certain your will is truly your...,high,needsupdate,resolved_from_stt_for_nonpair_title,9,Arthas vs Kurtrus Ashfallen Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Arthas vs Kurtrus Ashfallen encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
qg_XMlDYp4M,public,Hearthstone  Heroes of Warcraft   2026 03 26T23 07 22,"Hearthstone  Heroes of Warcraft   2026 03 26T23 07 22 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 26T23 07 22 boss fight",Uther,Blackseed,"The rest take Andreas. Come no further, weakling! Demons always so quick to underestimate me.",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Uther vs Blackseed Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Uther vs Blackseed encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
HY2dnE4wDkU,public,Illidan vs Kurtrus Ashfallen – Book of Heroes | Hearthstone | Adventure Mode,"Hearthstone Book of Heroes gameplay from Adventure Mode.

Featuring the Illidan vs Kurtrus Ashfallen encounter.

Part of the Hearthstone adventure playlist.",Illidan,Spiritseeker Azun,"Versus my end! So you've made it at last. I knew you would. You have much to pay for, Illidan. I'm taking you back to your cell.",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Illidan vs Spiritseeker Azun Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Illidan vs Spiritseeker Azun encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
wlgEXzVA3js,public,Hearthstone  Heroes of Warcraft   2026 03 26T23 57 18,"Hearthstone  Heroes of Warcraft   2026 03 26T23 57 18 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 26T23 57 18 boss fight",Nemesis Guldan,Spiritseeker Azun,"Versus Nalfurion! It is over, brother. No. The spell is not done.",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Nemesis Guldan vs Spiritseeker Azun Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Nemesis Guldan vs Spiritseeker Azun encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
UKjcs1dqSVY,public,Hearthstone  Heroes of Warcraft   2026 03 27T00 20 34,"Hearthstone  Heroes of Warcraft   2026 03 27T00 20 34 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 27T00 20 34 boss fight",Uther,Candlebeard,"Illetin vs Maghtaridon! My might cannot be denied. Indeed, but your victory will be. The hour of wrath has come.",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Uther vs Candlebeard Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Uther vs Candlebeard encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
7oOn6pHalw8,public,Gul'dan vs Ner'zhul – Book of Heroes | Hearthstone | Adventure Mode,"Hearthstone Book of Heroes gameplay from Adventure Mode.

Featuring the Gul'dan vs Ner'zhul encounter.

Part of the Hearthstone adventure playlist.",Illidan,Greatmother Geyah,"Illidan vs. Anubarak! Hello again. Ah, this. You look different, Illidan. I guess the skull of Gul'dan didn't agree with you. Anubarak. See that my-",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Illidan vs Greatmother Geyah Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Illidan vs Greatmother Geyah encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
xF2LZSYLzBo,public,Hearthstone  Heroes of Warcraft   2026 03 27T00 58 25,"Hearthstone  Heroes of Warcraft   2026 03 27T00 58 25 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 27T00 58 25 boss fight",Arthas,Blackseed,"Illetin! Versus! Arthas! The hour has come at last. After today, the scourge will meet its end. This is no end, but a new beginning.",high,needsupdate,resolved_from_stt_for_nonpair_title,9,Arthas vs Blackseed Book of Heroes Hearthstone Adventure Mode,Hearthstone Book of Heroes gameplay from Adventure Mode. Featuring the Arthas vs Blackseed encounter. Part of the Hearthstone adventure playlist.,TRUE,apply-ready
y8bY3sNe0xU,private,Hearthstone  Heroes of Warcraft   2026 03 15T23 18 12,"Hearthstone  Heroes of Warcraft   2026 03 15T23 18 12 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 15T23 18 12 boss fight",,,,none,uncertain,insufficient_stt_for_nonpair_title,0,Hearthstone  Heroes of Warcraft   2026 03 15T23 18 12,"Hearthstone  Heroes of Warcraft   2026 03 15T23 18 12 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 15T23 18 12 boss fight",FALSE,manual review recommended
PZbp5G7Imuk,private,Hearthstone  Heroes of Warcraft   2026 03 16T22 13 00,"Hearthstone  Heroes of Warcraft   2026 03 16T22 13 00 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 16T22 13 00 boss fight",,,,none,uncertain,insufficient_stt_for_nonpair_title,0,Hearthstone  Heroes of Warcraft   2026 03 16T22 13 00,"Hearthstone  Heroes of Warcraft   2026 03 16T22 13 00 – Book of Heroes | Hearthstone | Adventure Mode [Heroes of Warcraft]
Solo PvE gameplay from Hearthstone's Book of Heroes adventure, featuring the Hearthstone  Heroes of Warcraft   2026 03 16T22 13 00 boss fight",FALSE,manual review recommended
